"uid","gvkey","permno","conm","City","Number.of.Workers","WARN.Received.Date","rd_intensity_1yr","rd_intensity_3yr","rd_intensity_5yr","rd_group_1yr","rd_group_3yr","rd_group_5yr","CAR_1_Day_Window","CAR_3_Day_Window","CAR_5_Day_Window","CAR_10_Day_Window"
"49154-28SEP2023","003813",49154,"TARGET CORP","Seattle",39,"09/28/2023",0,0,0,"Low R&D","Low R&D","Low R&D",0.0151220561,-0.0029707649,-0.0660372034,-0.0079172095
"49154-31JUL2024","003813",49154,"TARGET CORP","1775 E Bayshore Road Palo Alto CA 94303",85,"07/31/2024",0,0,0,"Low R&D","Low R&D","Low R&D",0.0008554285,-0.0700425981,-0.0908658718,-0.1292203619
"49154-01DEC2019","003813",49154,"TARGET CORP","Minneapolis",15,"12/01/2019",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0071384292,-0.0186512203,-0.0532709027,0.0419513808
"49154-13MAR2023","003813",49154,"TARGET CORP","Falls Church",28,"03/13/2023",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0100132757,0.0193804081,0.0200645839,-0.0350527527
"40440-21AUG2019","003946",40440,"DIEBOLD NIXDORF INC",NA,122,"08/21/2019",0.0343773205783427,0.0337810890085711,0.0335892505747167,"High R&D","High R&D","High R&D",-0.0055911742,-0.1574977622,-0.3296844925,-0.3204279115
"49429-16MAR2011","003964",49429,"DILLARDS INC  -CL A","Decatur",71,"03/16/2011",0,0,0,"Low R&D","Low R&D","Low R&D",-0.000403814500000001,-0.0531601651,-0.066410593,-0.1235977838
"49429-15NOV2024","003964",49429,"DILLARDS INC  -CL A","Memphis",75,"11/15/2024",0,0,0,"Low R&D","Low R&D","Low R&D",0.1270301515,0.1116896077,0.1407338073,0.2228220038
"49429-24SEP2013","003964",49429,"DILLARDS INC  -CL A","Plano",101,"09/24/2013",0,0,0,"Low R&D","Low R&D","Low R&D",-0.02390016,-0.010358761,-0.0191923084,0.0119631947
"49429-22AUG2011","003964",49429,"DILLARDS INC  -CL A","St. Louis",66,"08/22/2011",0,0,0,"Low R&D","Low R&D","Low R&D",0.0562613237,0.0174162552,0.0884973916,-0.1951275853
"49429-20MAR2016","003964",49429,"DILLARDS INC  -CL A","Aiken",73,"03/20/2016",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0164785958,-0.0052200805,-0.0048744902,0.0248748214
"49429-15MAR2012","003964",49429,"DILLARDS INC  -CL A","Hutchinson",62,"03/15/2012",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0034321441,-0.0056083978,-0.0017378648114,0.0301481255
"49429-13NOV2013","003964",49429,"DILLARDS INC  -CL A","Chapel Hill",33,"11/13/2013",0,0,0,"Low R&D","Low R&D","Low R&D",0.0904016425,0.0724206843,0.0878860303,0.0922278244
"49429-15APR2013","003964",49429,"DILLARDS INC  -CL A","Asheboro",56,"04/15/2013",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0201739087,-0.0204485481,-0.0293983307,0.0209014162
"25953-26APR2023","004058",25953,"DOVER CORP","Frederica",41,"04/26/2023",0.0191935015246669,0.0201380743762624,0.0201244773243161,"Low R&D","Low R&D","Low R&D",-0.0289218323,-0.0218486489,-0.0281362201,-0.0639540325
"30940-29APR2021","004108",30940,"FLOWSERVE CORP","Tulsa",52,"04/29/2021",0.00968312834248984,0.0102207181619646,0.0103863432987497,"Low R&D","Low R&D","Low R&D",-0.0168941641,0.0453961757,0.0374935229,0.0633154209
"30940-18FEB2016","004108",30940,"FLOWSERVE CORP","Dayton",80,"02/18/2016",0.0100635163548584,0.00869251414109234,0.0084049788972465,"Low R&D","Low R&D","Low R&D",-0.0244622316,0.0086574009,-0.0022095213,0.1267440802
"12486-11JAN2016","004130",12486,"DYNASIL CORP OF AMERICA","North Charleston",150,"01/11/2016",0.0423080718373791,0.0426706175331499,0.233164490522941,"High R&D","High R&D","High R&D",-0.0544160126,-0.1116765104,-0.1379728395,-0.1181461514
"12486-27FEB2015","004130",12486,"DYNASIL CORP OF AMERICA","San Diego",227,"02/27/2015",0.0317426552270203,0.204224507342656,0.320583723258095,"High R&D","High R&D","High R&D",0.1216961355,0.0872513147,0.1746429492,0.0925787804
"14276-15DEC2014","004194",14276,"EASTMAN KODAK CO","Rochester",1,"12/15/2014",0.0421815083084789,0.0459991121389841,0.045893293373468,"High R&D","High R&D","High R&D",-0.056914204,-0.0568042411,-0.0473927708,0.120954384
"70578-10MAR2016","004213",70578,"ECOLAB INC","Charlotte",60,"03/10/2016",0.0141010402285697,0.0140270382423603,0.0143196882149107,"Low R&D","Low R&D","Low R&D",0.0036536117,-0.0241796634,0.0049993052,0.0209082045
"22103-30MAY2023","004321",22103,"EMERSON ELECTRIC CO",NA,235,"05/30/2023",0.0267970859442661,0.026515711687868,0.0258609216945256,"High R&D","High R&D","High R&D",-0.022436657,-0.0066971053,-0.0203226884,-0.0150671527
"33137-09NOV2021","004409",33137,"ENZON PHARMACEUTICALS INC","Irvine",70,"11/09/2021",0,0,0,"Low R&D","Low R&D","Low R&D",NA,NA,NA,NA
"33137-24AUG2021","004409",33137,"ENZON PHARMACEUTICALS INC","Irvine",75,"08/24/2021",0,0,0,"Low R&D","Low R&D","Low R&D",NA,NA,NA,NA
"33137-11MAR2016","004409",33137,"ENZON PHARMACEUTICALS INC","Miami",80,"03/11/2016",0,0.0262372075493578,0.285375820295356,"Low R&D","High R&D","High R&D",0.000969198500000001,0.0489166682,-0.0130261235,0.0855904483
"87696-27MAY2012","004476",87696,"EXAR CORP","Fremont",59,"05/27/2012",0.273999356647213,0.329706236345024,0.341061790278983,"High R&D","High R&D","High R&D",0.0095887678,0.0123877334,-0.0226096157,-0.0136769608
"11850-01AUG2024","004503",11850,"EXXON MOBIL CORP","Big Lake",2,"08/01/2024",0.00262625598675817,0.00257993713053304,0.00363585082890809,"Low R&D","Low R&D","Low R&D",-0.0132791799,-0.0300965161,0.0121081417,-0.011134353
"11850-02DEC2020","004503",11850,"EXXON MOBIL CORP","Spring",677,"12/02/2020",0.00474992468200154,0.0044091129298644,0.00456807792652248,"Low R&D","Low R&D","Low R&D",0.047243865,0.000392656699999995,0.0869675975,0.1508714284
"11850-01NOV2011","004503",11850,"EXXON MOBIL CORP","Fairfax",180,"11/01/2011",0.00296272008150408,0.0029218984922769,0.00264462645238893,"Low R&D","Low R&D","Low R&D",-0.0163011362,-0.0414734087,-0.0114829087,-0.0231001621
"19166-01MAR2018","004510",19166,"FMC CORP","Philadelphia",53,"03/01/2018",0.0494684916278747,0.0489043638986284,0.044442039417226,"High R&D","High R&D","High R&D",-0.0120916816,-0.036581018,-0.0255462764,-0.0809869159
"92640-31JUL2014","004600",92640,"FEDERAL-MOGUL HOLDINGS CORP",NA,157,"07/31/2014",0.0254936634246979,0.0257486231240666,0.0257193409198709,"High R&D","High R&D","High R&D",-0.0064998916,-0.0141826659,0.0129438208,-0.1199929133
"92640-21MAR2014","004600",92640,"FEDERAL-MOGUL HOLDINGS CORP","Smithville",175,"03/21/2014",0.0254936634246979,0.0257486231240666,0.0257193409198709,"High R&D","High R&D","High R&D",-0.0246652145,0.0408587113,0.0057201789,-0.0261590762
"92640-11FEB2014","004600",92640,"FEDERAL-MOGUL HOLDINGS CORP","Avilla",95,"02/11/2014",0.0254936634246979,0.0257486231240666,0.0257193409198709,"High R&D","High R&D","High R&D",-0.0124266736,-0.0820033259,-0.1054382962,-0.1953348628
"77462-01MAR2020","004611",77462,"MACY'S INC","Woodbridge",1,"03/01/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0188055775,-0.1393470503,-0.0566092983,-0.1588139398
"77462-08JAN2014","004611",77462,"MACY'S INC","Mesa",92,"01/08/2014",0,0,0,"Low R&D","Low R&D","Low R&D",0.0484322847,0.0565588595,0.0532103159,0.0747097034
"77462-05JAN2023","004611",77462,"MACY'S INC",NA,111,"01/05/2023",0,0,0,"Low R&D","Low R&D","Low R&D",0.068042797,-0.0184962849,0.0243056492,0.0481570306
"77462-25JUN2020","004611",77462,"MACY'S INC","New York",75,"06/25/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.096100532,0.0511567076,0.0235070238,0.0121076226
"77462-25JUN2020","004611",77462,"MACY'S INC","New York",146,"06/25/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.096100532,0.0511567076,0.0235070238,0.0121076226
"77462-25JUN2020","004611",77462,"MACY'S INC","New York",56,"06/25/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.096100532,0.0511567076,0.0235070238,0.0121076226
"77462-25JUN2020","004611",77462,"MACY'S INC","New York",28,"06/25/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.096100532,0.0511567076,0.0235070238,0.0121076226
"77462-16NOV2020","004611",77462,"MACY'S INC","Portland",83,"11/16/2020",0,0,0,"Low R&D","Low R&D","Low R&D",0.2007416648,0.1618801244,0.4717926982,0.3507983891
"77462-13JAN2022","004611",77462,"MACY'S INC","1600 S. Azusa Avenue Unit 400 City of Industry CA 91748",117,"01/13/2022",0,0,0,"Low R&D","Low R&D","Low R&D",-0.00925655210000001,-0.0010951286,-0.0589078569,0.0404825468
"77462-06JAN2023","004611",77462,"MACY'S INC","4005 Crenshaw Blvd Los Angeles CA 90008",92,"01/06/2023",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0581336041,0.0294768465,0.023024571,0.0492798015
"21135-30APR2019","004622",21135,"FERRO CORP","Vista",37,"04/30/2019",0.0249446790142445,0.0249454208292941,0.023182932104221,"High R&D","High R&D","High R&D",-0.0563945664,-0.0166815865,-0.0580759437,-0.0546116883
"36768-09FEB2024","004771",36768,"FLEXSTEEL INDUSTRIES INC","Dublin",154,"02/09/2024",0.00533411905753736,0.00487648588537301,0.00708999048978275,"Low R&D","Low R&D","Low R&D",0.0687762239,0.2004474623,0.1691314932,0.1929572832
"25785-30APR2014","004839",25785,"FORD MOTOR CO","Walton Hills",261,"04/30/2014",0.0435620112036048,0.0411416098458005,0.0407231326370333,"High R&D","High R&D","High R&D",0.0012830907,-0.014255295,-0.0044011167,0.0290050451
"37402-15DEC2017","004860",37402,"FOSTER (LB) CO","Sidney",6,"12/15/2017",0.0072614236609488,0.00622143876350005,0.0057821012772809,"Low R&D","Low R&D","Low R&D",0.0018815997,0.0514228028,0.052539983,0.0545352845
"59010-01JAN2023","004990",59010,"GAP INC","Bloomington",1,"01/01/2023",0.00245950809838032,0.00276514519472959,0.00290555360539757,"Low R&D","Low R&D","Low R&D",0.0421272482,0.000558100799999996,0.0086807026,0.0095853038
"59010-28JAN2019","004990",59010,"GAP INC","Lincoln",NA,"01/28/2019",0.0032166508987701,0.00206044417258136,0.00123626650354881,"Low R&D","Low R&D","Low R&D",0.0135718726,0.0159523004,-0.012040691,-0.018066958
"59010-01SEP2020","004990",59010,"GAP INC","Philadelphia",8,"09/01/2020",0.00250259415247513,0.00291164219842473,0.00233992164284963,"Low R&D","Low R&D","Low R&D",0.0201203615,0.0653152843,0.1657086371,0.1510555538
"59010-01FEB2017","004990",59010,"GAP INC","San Francisco",216,"02/01/2017",0.00296468161897396,0.000988227206324654,0.000592936323794792,"Low R&D","Low R&D","Low R&D",-0.0130422694,-0.0557281239,-0.0699702689,-0.1064042437
"59010-26JAN2015","004990",59010,"GAP INC","San Francisco",108,"01/26/2015",0,0,0,"Low R&D","Low R&D","Low R&D",0.0279873464,0.0506984925,0.0148741571,-0.0252986002
"59010-17JUL2023","004990",59010,"GAP INC","3400 Gap Drive Fresno CA 93727",2,"07/17/2023",0.00294569672131148,0.00291284605100838,0.00285136276990584,"Low R&D","Low R&D","Low R&D",-0.026304378,-0.0508675931,0.0519846433,0.1997309306
"20765-18NOV2019","005018",20765,"AEROJET ROCKETDYNE HOLDINGS","Rancho Cordova",10,"11/18/2019",0.0246321008492009,0.0242682252694035,0.029769408369814,"High R&D","High R&D","High R&D",-0.025066732,-0.092821815,-0.0562670863,-0.1066847816
"20765-31MAR2014","005018",20765,"AEROJET ROCKETDYNE HOLDINGS",NA,7,"03/31/2014",0.0310172800231364,0.03043894857084,0.0261920515010816,"High R&D","High R&D","High R&D",-0.0034760156,-0.0762509902,-0.0893040948,-0.0876128285
"12052-22MAR2022","005046",12052,"GENERAL DYNAMICS CORP","11222 Flintkote Avenue San Diego CA 92121",1,"03/22/2022",0.0107879071460137,0.0108306385587305,0.0126366206604327,"Low R&D","Low R&D","Low R&D",0.0398301979,0.046065204,-0.0359095347,-0.0800491917
"12052-01AUG2018","005046",12052,"GENERAL DYNAMICS CORP",NA,75,"08/01/2018",0.0168211022503471,0.0142350650416878,0.0128478298867509,"Low R&D","Low R&D","Low R&D",-0.0146876396,-0.0378204805,-0.0183972258,0.0064846131
"12052-28MAY2011","005046",12052,"GENERAL DYNAMICS CORP","San Diego",900,"05/28/2011",0.0156471385449393,0.016028089039111,0.0159074166860916,"Low R&D","Low R&D","Low R&D",0.0287589509,-0.000314587400000004,-0.00645527,-0.036672754
"12052-01SEP2014","005046",12052,"GENERAL DYNAMICS CORP","Scranton",56,"09/01/2014",0.00993016849253636,0.0145930664364525,0.015137198404792,"Low R&D","Low R&D","Low R&D",0.00596524,-0.0053228936,-0.0013267866,-0.000278122499999997
"12052-06FEB2014","005046",12052,"GENERAL DYNAMICS CORP","Sunrise",56,"02/06/2014",0.00993016849253636,0.0145930664364525,0.015137198404792,"Low R&D","Low R&D","Low R&D",0.0204507701,-0.000486680600000001,0.0123918361,0.072397618
"12052-05MAR2014","005046",12052,"GENERAL DYNAMICS CORP","Sandy",645,"03/05/2014",0.00993016849253636,0.0145930664364525,0.015137198404792,"Low R&D","Low R&D","Low R&D",-0.0114278046,0.000811050439299999,-0.0045735357,-0.0029848198
"12052-30MAR2017","005046",12052,"GENERAL DYNAMICS CORP","Waco",840,"03/30/2017",0.0133320575383536,0.0124959595636236,0.0129177360701011,"Low R&D","Low R&D","Low R&D",-0.013133439,-0.0131075265,-0.0290596341,-0.0262137249
"12052-27FEB2014","005046",12052,"GENERAL DYNAMICS CORP","Hattiesburg",366,"02/27/2014",0.00993016849253636,0.0145930664364525,0.015137198404792,"Low R&D","Low R&D","Low R&D",0.0030994292,0.0232674208,0.025669317,0.0149078588
"12052-01AUG2018","005046",12052,"GENERAL DYNAMICS CORP","Fort Hood",77,"08/01/2018",0.0168211022503471,0.0142350650416878,0.0128478298867509,"Low R&D","Low R&D","Low R&D",-0.0146876396,-0.0378204805,-0.0183972258,0.0064846131
"12060-23JUN2023","005047",12060,"GE AEROSPACE","Hazelwood",715,"06/23/2023",0.0368184078950813,0.0342294805321654,0.0338793472116981,"High R&D","High R&D","High R&D",-0.0072657148,-0.0093938342,-0.0029403662,-0.0717093225
"17144-26OCT2015","005071",17144,"GENERAL MILLS INC","New Albany",343,"10/26/2015",0.0130116901016999,0.013332659287019,0.014104505048974,"Low R&D","Low R&D","Low R&D",-0.023641272,0.0035377379,-0.0175896527,-0.0457612223
"17144-31AUG2016","005071",17144,"GENERAL MILLS INC","Caledonia",182,"08/31/2016",0.0134093255489612,0.0133408864872672,0.0136278104619879,"Low R&D","Low R&D","Low R&D",-0.0214631508,-0.0190357419,-0.0658740787,-0.0847607079
"12369-25MAR2021","005073",12369,"GENERAL MOTORS CO","Lake Forest",63,"03/25/2021",0.0506184430746622,0.0510704353910693,0.0504073074754693,"High R&D","High R&D","High R&D",-0.0114724202,-0.0456236723,-0.0681118177,-0.0555581297
"12369-23MAY2019","005073",12369,"GENERAL MOTORS CO","Warren",265,"05/23/2019",0.053043543308693,0.0506229248376106,0.0497106164168594,"High R&D","High R&D","High R&D",-0.046314428,-0.0484000956,-0.0989715745,-0.0998746606
"12369-07DEC2023","005073",12369,"GENERAL MOTORS CO","Lansing",369,"12/07/2023",0.0625259195457301,0.0584490426292093,0.0555879981972347,"High R&D","High R&D","High R&D",0.0233437474,0.0240382297,0.0984943594,0.224241937
"12369-19SEP2024","005073",12369,"GENERAL MOTORS CO","Kansas City",1695,"09/19/2024",0.0576110613237742,0.0607799153789133,0.0565015018002509,"High R&D","High R&D","High R&D",0.014584829,0.0124480753,-0.0195648403,-0.1293171022
"12369-07NOV2014","005073",12369,"GENERAL MOTORS CO","Trotwood",107,"11/07/2014",0.0463239977610068,0.0495922359924118,0.0515953905280299,"High R&D","High R&D","High R&D",0.0049382312,-0.0020423173,0.0144262668,-0.0052149477
"12369-04MAR2019","005073",12369,"GENERAL MOTORS CO",NA,296,"03/04/2019",0.053043543308693,0.0506229248376106,0.0497106164168594,"High R&D","High R&D","High R&D",-0.0053269832,-0.0265320624,-0.0151517171,-0.0368006642
"21055-15NOV2016","005109",21055,"GENESCO INC","Redlands",26,"11/15/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0378208451,0.0989377616,0.1630851153,0.1239430563
"21055-12JUL2016","005109",21055,"GENESCO INC","Charlotte",53,"07/12/2016",0,0,0,"Low R&D","Low R&D","Low R&D",-0.0096097557,-0.000487754700000001,-0.006949457,-0.0809530795
"21055-23JUN2016","005109",21055,"GENESCO INC","Memphis",160,"06/23/2016",0,0,0,"Low R&D","Low R&D","Low R&D",0.0031150517,-0.0576929853,-0.0628222658,-0.0313456018
"46674-24SEP2024","005125",46674,"GENUINE PARTS CO","Rockford",69,"09/24/2024",0,0,0,"Low R&D","Low R&D","Low R&D",0.012095603,0.0220970111,0.0215547788,-0.0344227952
"39571-15NOV2016","005252",39571,"GRACO INC","Airway Heights",112,"11/15/2016",0.0455186030151926,0.0455079041392845,0.0462514446503779,"High R&D","High R&D","High R&D",0.0173539188,0.0208500928,0.0236242228,0.0577024586
"39571-02OCT2023","005252",39571,"GRACO INC","Albany",95,"10/02/2023",0.0373255032257673,0.040383396854331,0.0400745993234362,"High R&D","High R&D","High R&D",0.0139824332,0.0193745558,0.0124392669,-0.0026849445
"39571-07APR2020","005252",39571,"GRACO INC","Wooster",60,"04/07/2020",0.0410420128246798,0.0399932367677774,0.0422181940935703,"High R&D","High R&D","High R&D",-0.0857024093,-0.1507355547,-0.1146219743,-0.131753968
"23819-06JUN2020","005439",23819,"HALLIBURTON CO","Bakersfield",6,"06/06/2020",0.0180292752588361,0.0172471464221643,0.0186113947019568,"Low R&D","Low R&D","Low R&D",0.1302467071,0.090896497,0.2102370997,0.0868203311
"25582-09OCT2023","005492",25582,"L3HARRIS TECHNOLOGIES INC","Rockwall",268,"10/09/2023",0.0353416949947251,0.037260786016149,0.0421518030572742,"High R&D","High R&D","High R&D",0.0856033387,0.0206978551,0.0361858307132,0.0705820524
"25582-07OCT2024","005492",25582,"L3HARRIS TECHNOLOGIES INC","428 Aviation Blvd Santa Rosa CA 95403",49,"10/07/2024",0.0247180596323189,0.032968535401485,0.037033946203408,"High R&D","High R&D","High R&D",-0.014094282,-0.0233334411,0.039169706,0.0411896673
"41217-30APR2020","005523",41217,"HAVERTY FURNITURE","Coppell",57,"04/30/2020",0,0,0,"Low R&D","Low R&D","Low R&D",-0.00311688169999999,-0.012912478,0.0990748855,0.171809195
"32678-01OCT2023","005567",32678,"HEICO CORP","Cherry Hill",93,"10/01/2023",0.0344428937446622,0.0360157338798604,0.034555402280027,"High R&D","High R&D","High R&D",0.0079139896,0.0308835408,0.0406912576,0.0418009501
"15408-29SEP2023","005568",15408,"KRAFT HEINZ CO","2450 White Road Irvine CA 92614",60,"09/29/2023",0.00479516707570323,0.00490522828638768,0.0046698691622195,"Low R&D","Low R&D","Low R&D",-0.024956292,-0.0178516354,-0.0594471849,-0.0380770791
"32707-19APR2016","005581",32707,"HELMERICH & PAYNE","Tulsa, OK",50,"04/19/2016",0.00508744279233131,0.00462019427879908,0.0050305759334076,"Low R&D","Low R&D","Low R&D",0.0705452576,0.0510576505,0.0377277502,0.0900130556
"32707-08FEB2016","005581",32707,"HELMERICH & PAYNE","Tulsa, OK",50,"02/08/2016",0.00508744279233131,0.00462019427879908,0.0050305759334076,"Low R&D","Low R&D","Low R&D",-0.0124640868,0.0641539342,0.0248912156,0.1348562941
"27828-16FEB2016","005606",27828,"HP INC","Palo Alto",74,"02/16/2016",0.0338832180349282,0.0309091894704708,0.0293082531084651,"High R&D","High R&D","High R&D",0.0557860826,0.0864318662,0.0215911014,0.1188024101
"27828-16SEP2022","005606",27828,"HP INC","Honolulu",54,"09/16/2022",0.0300376455022288,0.0272150090319318,0.0257033033404879,"High R&D","High R&D","High R&D",0.0098209676,0.0017151733,0.005797687,-0.0609261181
"61567-27AUG2020","005608",61567,"HEXCEL CORP","Dublin",25,"08/27/2020",0.023984378316424,0.0248513977387166,0.0243511464302307,"High R&D","High R&D","High R&D",0.0119300283,-0.0276223036,0.0080850666,0.0474229621
"61567-23APR2020","005608",61567,"HEXCEL CORP","West Valley",430,"04/23/2020",0.023984378316424,0.0248513977387166,0.0243511464302307,"High R&D","High R&D","High R&D",-0.0407786617,-0.0219669603,0.0965858595,-0.1963924821
"61567-20APR2020","005608",61567,"HEXCEL CORP","Burlington",128,"04/20/2020",0.023984378316424,0.0248513977387166,0.0243511464302307,"High R&D","High R&D","High R&D",0.0029146119,-0.0411684169,-0.2151807242,-0.1395070111
"61567-01MAY2020","005608",61567,"HEXCEL CORP","Dublin",48,"05/01/2020",0.023984378316424,0.0248513977387166,0.0243511464302307,"High R&D","High R&D","High R&D",-0.0873350617,0.0022075023,0.0259030153,-0.0322052205
"52716-31DEC2012","005639",52716,"HILL-ROM HOLDINGS INC","N. Charleston",29,"12/31/2012",0.0409349568622652,0.0402295152484382,0.0397709930335395,"High R&D","High R&D","High R&D",0.0110864876,0.0322693362,0.0487913019,0.0536964229
